정류소아이디,정류소명,경도,위도,위치정보(주변설명),데이터 기준일자
406000477,오렌지빌라,126.569095,33.259148,또오리 샤브샤브 앞,2022-11-01
406001958,오롯곶동산,126.798642,33.33997,,2022-11-01
406001957,오롯곶동산,126.797841,33.340387,,2022-11-01
405000538,오름가름,126.508162,33.47169,신제주 방향,2022-11-01
405000537,오름가름,126.507866,33.471653,미들네식당 좌측,2022-11-01
405001820,오름중학교,126.585824,33.517293,홍익보육원 맞은편,2022-11-01
405001819,오름중학교,126.585632,33.517109,홍익보육원앞,2022-11-01
405000552,오봉교,126.526358,33.474658,대원마을 방향,2022-11-01
405000551,오봉교,126.526269,33.474738,영림프레임샤시 우측,2022-11-01
406001215,오설록,126.290465,33.305222,오설로 맞은편,2022-11-01
406001216,오설록,126.289052,33.305067,오설록 앞,2022-11-01
405002200,오션스카이 마을,126.780095,33.51377,,2022-11-01
405002201,오션스카이 마을,126.78028,33.513719,,2022-11-01
406000333,오션팰리스호텔,126.561872,33.246031,비원 좌측,2022-11-01
406000332,오션팰리스호텔,126.56208,33.246168,,2022-11-01
405002463,오일장서쪽 입구,126.468364,33.495523,,2022-11-01
405002462,오일장서쪽 입구,126.468142,33.495547,,2022-11-01
406001990,오젠마을,126.78416,33.371067,,2022-11-01
406001989,오젠마을,126.784529,33.37108,,2022-11-01
406000827,오조리,126.91305,33.467117,썬레이크빌제주 좌측,2022-11-01
406000828,오조리 입구,126.913483,33.467136,썬레이크빌제주 맞은편(성산리 방향),2022-11-01
406001090,오조리상동입구,126.910286,33.462818,오조리 이정표 좌측(시흥리 방면),2022-11-01
406001089,오조리상동입구,126.910329,33.462001,고성리 방면,2022-11-01
406002036,오조리상동입구,126.910894,33.462589,,2022-11-01
406001078,오조리하동,126.91225,33.458533,고성리 방면,2022-11-01
406001077,오조리하동,126.912283,33.4587,성산포여수농수산 앞(시흥리 방면),2022-11-01
406000825,오조해녀의집,126.922317,33.4687,해뜨는집민박 맞은편,2022-11-01
406000824,오조해녀의집,126.922533,33.468852,성산선구 맞은편,2022-11-01
406000425,오족돌,126.432183,33.256517,호텔원서귀포,2022-11-01
406000424,오족돌,126.432853,33.256478,,2022-11-01
405000435,오현중고등학교,126.557067,33.515183,오현중고등학교 앞,2022-11-01
405000436,오현중고등학교,126.558617,33.515617,하모니주유소 우측,2022-11-01
406000297,오희준 공원,126.5852,33.266183,솔향가든 앞,2022-11-01
406000296,오희준 공원,126.585485,33.266212,솔향가든 맞은편,2022-11-01
405002120,온난화대응농업연구소,126.518173,33.466255,,2022-11-01
405002121,온난화대응농업연구소,126.518422,33.466272,,2022-11-01
405000559,온난화대응농업연구소,126.518633,33.466884,난지농업연구소 앞,2022-11-01
405000560,온난화대응농업연구소,126.519296,33.466764,GM빌라 방면,2022-11-01
406001662,온천동,126.746713,33.319031,,2022-11-01
406000719,온천동,126.74618,33.31903,단독주택 543호 앞,2022-11-01
406001066,온평리,126.896555,33.404321,고성리 방향,2022-11-01
406001065,온평리,126.895551,33.402263,신산리 방향,2022-11-01
406001981,온평리동포구,126.904097,33.405433,,2022-11-01
406001884,온평리사무소,126.90016,33.407622,,2022-11-01
406001980,온평리사무소,126.900268,33.407471,,2022-11-01
406001885,온평리청부녀회사무소,126.901706,33.406731,,2022-11-01
406001886,온평서포구,126.902838,33.402392,,2022-11-01
406001068,온평초등학교,126.89775,33.408283,산내들게스트하우스 좌측(혼인지입구 방향),2022-11-01
406001149,온평초등학교,126.897,33.40745,,2022-11-01
406001067,온평초등학교,126.896917,33.4066,온평리 방향(온평초앞),2022-11-01
406001445,올란이,126.842734,33.345072,,2022-11-01
406001446,올란이,126.842634,33.345002,,2022-11-01
406001971,올리소,126.626009,33.302225,,2022-11-01
406001970,올리소,126.626197,33.30234,,2022-11-01
406001110,올리수,126.713723,33.324831,남조로 529건물 앞(의귀리 방향),2022-11-01
406001119,올리수,126.713779,33.325509,제주시 방향,2022-11-01
405001235,옹포리,126.252161,33.403324,옹포사거리 방향,2022-11-01
405001236,옹포리,126.251745,33.403015,바다이야기 좌측/무료주차장 앞,2022-11-01
405001238,옹포사거리,126.256117,33.40585,단독주택 541호 앞,2022-11-01
405001237,옹포사거리,126.255983,33.405583,한림여중 방향,2022-11-01
405000998,와산리,126.678281,33.491106,큰팽나무 앞,2022-11-01
405000999,와산리,126.6801,33.491917,대흘1리 방향 승차대,2022-11-01
405001000,와산리,126.6822,33.491517,와산리사무소 앞,2022-11-01
405001875,와산리경로당,126.681091,33.492869,와산리경로당 맞은편,2022-11-01
405001874,와산리경로당,126.681477,33.49276,와산리경로당 우측,2022-11-01
405001406,와산삼거리,126.682259,33.491287,와산슈퍼 좌측,2022-11-01
405001152,와흘,126.635059,33.503082,Waheulri카페 앞,2022-11-01
405000963,와흘리,126.636083,33.50455,관동산 방면,2022-11-01
405001151,와흘리,126.636283,33.503033,회천동 방면,2022-11-01
405001417,와흘리,126.635612,33.503407,클린하우스 맞은편,2022-11-01
405000962,와흘리,126.635823,33.504449,신주소 362호 앞,2022-11-01
405001976,와흘메밀마을 방문자센터,126.653806,33.482141,,2022-11-01
405002322,와흘메밀마을 방문자센터,126.653628,33.482015,,2022-11-01
405002048,와흘상동,126.634582,33.492728,,2022-11-01
405001398,와흘상동,126.634772,33.492762,대합실 맞은편,2022-11-01
